state,city,neighborhood,street,price,area,rooms,bathrooms,garage,number,done,furnished,type
3,9,21,134,750000.0,70.0,2.0,2.0,1.0,47.0,2,0,0
3,9,26,678,750000.0,214.0,4.0,3.0,2.0,533.0,2,0,1
3,9,14,380,1199000.0,118.0,3.0,3.0,2.0,5.0,2,0,0
3,9,70,631,860000.0,120.0,3.0,3.0,2.0,,2,0,1
3,9,21,215,1344000.0,93.0,3.0,1.0,1.0,80.0,2,0,0
3,9,17,264,177072.0,54.0,2.0,1.0,1.0,127.0,2,0,0
3,9,21,549,599000.0,76.0,2.0,1.0,1.0,,2,0,0
3,9,19,735,145000.0,70.0,2.0,2.0,1.0,,2,0,0
3,9,26,181,495000.0,120.0,3.0,2.0,3.0,1.0,2,0,1
3,9,21,496,599000.0,75.0,2.0,1.0,1.0,,2,0,0
3,9,50,467,1000000.0,140.0,3.0,5.0,2.0,87.0,2,0,1
3,9,14,484,800000.0,85.0,2.0,3.0,1.0,70.0,2,0,0
3,9,21,275,750000.0,82.0,2.0,3.0,1.0,460.0,2,0,0
3,9,62,749,1260000.0,204.0,3.0,1.0,1.0,,2,0,1
3,9,21,215,1400000.0,160.0,3.0,2.0,2.0,52.0,2,0,0
3,9,21,12,1125000.0,170.0,3.0,3.0,2.0,,2,0,5
3,9,21,53,450000.0,60.0,2.0,2.0,1.0,,2,0,0
3,9,21,38,1650000.0,110.0,3.0,3.0,2.0,85.0,2,0,0
3,9,63,715,323200.0,62.0,2.0,2.0,1.0,108.0,2,0,0
3,9,21,575,1490000.0,142.0,2.0,2.0,2.0,,2,0,5
3,9,58,576,265000.0,52.0,2.0,1.0,1.0,,2,0,0
3,9,21,504,820000.0,120.0,3.0,2.0,2.0,462.0,2,0,0
3,9,21,617,2269668.0,151.0,4.0,6.0,2.0,,2,0,0
3,9,7,331,380000.0,71.0,3.0,2.0,1.0,320.0,2,0,0
3,9,13,552,280000.0,60.0,2.0,1.0,1.0,50.0,2,0,0
3,9,7,328,450000.0,80.0,3.0,2.0,1.0,1000.0,2,0,0
3,9,21,353,850000.0,100.0,3.0,2.0,1.0,35.0,2,0,0
3,9,48,431,575000.0,87.0,2.0,2.0,1.0,,2,0,0
3,9,42,614,480000.0,110.0,3.0,2.0,2.0,,2,0,2
3,9,21,404,1550000.0,170.0,3.0,1.0,2.0,2.0,2,0,5
3,9,13,59,639000.0,71.0,2.0,2.0,1.0,7.0,2,0,0
3,9,26,72,850000.0,75.0,2.0,2.0,1.0,11722.0,2,0,0
3,9,50,608,890000.0,81.0,2.0,2.0,1.0,158.0,2,0,0
3,9,13,303,230000.0,44.0,1.0,1.0,1.0,,2,0,0
3,9,58,333,330000.0,86.0,2.0,1.0,1.0,,2,0,0
3,9,21,170,680000.0,90.0,3.0,2.0,1.0,70.0,2,0,0
3,9,21,134,2600000.0,186.0,4.0,2.0,3.0,,2,0,0
3,9,50,459,750000.0,175.0,3.0,3.0,3.0,54.0,2,0,1
3,9,11,319,1890000.0,146.0,4.0,3.0,3.0,200.0,2,0,0
3,9,26,557,550000.0,140.0,4.0,2.0,1.0,29.0,2,0,1
3,9,58,575,1250000.0,116.0,3.0,2.0,2.0,100.0,2,0,0
3,9,58,576,400000.0,55.0,1.0,1.0,1.0,40.0,2,0,0
3,9,19,10,300000.0,70.0,2.0,1.0,1.0,990.0,2,0,0
3,9,50,641,2000000.0,221.0,3.0,4.0,2.0,110.0,2,0,5
3,9,26,565,485000.0,100.0,2.0,3.0,2.0,25.0,2,0,1
3,9,21,38,2500000.0,140.0,3.0,1.0,2.0,63.0,2,0,0
3,9,21,549,900000.0,155.0,3.0,2.0,2.0,501.0,2,0,5
3,9,23,620,1600000.0,225.0,3.0,3.0,2.0,,2,0,5
3,9,7,328,230000.0,50.0,2.0,1.0,1.0,,2,0,0
3,9,63,715,696700.0,108.0,2.0,3.0,2.0,108.0,2,0,5
3,9,21,564,842000.0,90.0,2.0,2.0,2.0,499.0,2,0,0
3,9,19,123,335000.0,78.0,3.0,2.0,1.0,,2,0,0
3,9,26,677,730000.0,180.0,3.0,3.0,2.0,1.0,2,0,1
3,9,62,137,1600000.0,148.0,3.0,1.0,2.0,,2,0,5
3,9,21,12,1580000.0,140.0,3.0,2.0,2.0,,2,0,0
3,9,21,353,750000.0,102.0,3.0,2.0,1.0,,2,0,0
3,9,58,757,430000.0,70.0,2.0,1.0,1.0,93.0,2,0,0
3,9,58,354,270000.0,70.0,2.0,2.0,1.0,,2,0,0
3,9,21,12,430000.0,52.0,1.0,1.0,1.0,,2,0,0
3,9,13,766,300000.0,65.0,2.0,1.0,1.0,,2,0,0
3,9,21,699,690000.0,84.0,2.0,2.0,1.0,,2,0,0
3,9,21,496,735000.0,97.0,3.0,2.0,1.0,,2,0,0
3,9,21,386,1200000.0,235.0,4.0,2.0,2.0,552.0,2,0,0
3,9,21,564,1100000.0,130.0,3.0,4.0,2.0,499.0,2,0,0
3,9,62,359,760000.0,239.0,3.0,2.0,1.0,2.0,2,0,1
3,9,23,606,1390000.0,140.0,3.0,3.0,1.0,,2,0,0
3,9,21,504,1000000.0,140.0,3.0,3.0,1.0,16.0,2,0,0
3,9,58,576,220000.0,54.0,2.0,1.0,1.0,,2,0,0
3,9,21,400,510000.0,80.0,2.0,3.0,1.0,,2,0,0
3,9,50,14,1200000.0,125.0,3.0,4.0,2.0,,2,0,0
3,9,26,26,1198000.0,130.0,3.0,3.0,3.0,900.0,2,0,1
3,9,21,549,900000.0,160.0,3.0,4.0,2.0,501.0,2,0,5
3,9,21,134,1250000.0,105.0,2.0,1.0,2.0,,2,0,0
3,9,58,12,350000.0,50.0,1.0,1.0,1.0,,2,0,0
3,9,8,150,575000.0,80.0,2.0,2.0,1.0,1.0,2,0,0
3,9,5,437,400000.0,61.0,2.0,2.0,1.0,400.0,2,0,0
3,9,62,51,645000.0,55.0,1.0,1.0,1.0,159.0,2,0,0
3,9,26,382,630000.0,170.0,4.0,3.0,3.0,300.0,2,0,1
3,9,11,360,720000.0,70.0,2.0,3.0,1.0,,2,0,0
3,9,49,66,730000.0,96.0,3.0,3.0,2.0,,2,0,0
3,9,58,576,220000.0,53.0,2.0,1.0,1.0,335.0,2,0,0
3,9,58,699,550000.0,90.0,2.0,2.0,1.0,41.0,2,0,0
3,9,26,719,790000.0,150.0,3.0,3.0,2.0,545.0,2,0,2
3,9,19,10,240000.0,72.0,2.0,2.0,1.0,,2,0,0
3,9,14,380,1290000.0,118.0,3.0,3.0,2.0,1.0,2,0,0
3,9,26,694,870000.0,105.0,3.0,1.0,2.0,100.0,2,0,0
3,9,21,549,645000.0,85.0,2.0,2.0,1.0,71.0,2,0,0
3,9,58,576,430000.0,93.0,3.0,3.0,2.0,282.0,2,0,0
3,9,58,333,280000.0,70.0,2.0,2.0,1.0,,2,0,0
3,9,26,694,890000.0,95.0,2.0,2.0,1.0,1013.0,2,0,0
3,9,26,537,1200000.0,150.0,3.0,2.0,3.0,11.0,2,0,1
3,9,19,370,380000.0,170.0,3.0,2.0,3.0,19.0,2,0,1
3,9,63,429,150000.0,50.0,1.0,1.0,1.0,174.0,2,0,0
3,9,21,496,400000.0,85.0,2.0,2.0,1.0,387.0,2,0,0
3,9,50,563,800000.0,190.0,3.0,3.0,1.0,111.0,2,0,5
3,9,65,744,485000.0,120.0,2.0,3.0,2.0,138.0,2,0,1
3,9,21,56,675000.0,75.0,2.0,2.0,1.0,174.0,2,0,0
3,9,42,68,320000.0,75.0,3.0,2.0,1.0,2840.0,2,0,0
3,9,5,437,390000.0,58.0,2.0,2.0,1.0,450.0,2,0,0
3,9,50,444,700000.0,94.0,2.0,2.0,1.0,101.0,2,0,0
3,9,26,72,620000.0,100.0,2.0,2.0,2.0,11763.0,2,0,0
3,9,13,461,270000.0,60.0,2.0,1.0,1.0,,2,0,0
3,9,19,680,179000.0,51.0,2.0,1.0,1.0,,2,0,0
3,9,26,565,495000.0,101.0,2.0,2.0,1.0,12.0,2,0,1
3,9,23,606,999000.0,123.0,3.0,3.0,1.0,132.0,2,0,0
3,9,16,393,260000.0,40.0,1.0,1.0,1.0,,2,0,0
3,9,21,317,1250000.0,140.0,4.0,2.0,2.0,44.0,2,0,0
3,9,49,437,399000.0,85.0,3.0,2.0,1.0,450.0,2,0,0
3,9,21,590,990000.0,185.0,4.0,3.0,1.0,110.0,2,0,0
3,9,21,226,1000000.0,120.0,3.0,2.0,2.0,,2,0,0
3,9,18,523,222600.0,53.0,2.0,1.0,1.0,,2,0,0
3,9,21,275,750000.0,74.0,2.0,2.0,1.0,453.0,2,0,0
3,9,21,134,1008000.0,71.0,2.0,2.0,1.0,180.0,2,0,0
3,9,7,396,480000.0,150.0,4.0,3.0,1.0,,2,0,1
3,9,50,463,680000.0,140.0,3.0,2.0,2.0,1.0,2,0,1
3,9,49,66,330000.0,56.0,2.0,2.0,1.0,4009.0,2,0,0
3,9,43,309,400000.0,91.0,2.0,2.0,2.0,,2,0,2
3,9,21,353,1600000.0,168.0,4.0,5.0,2.0,0.0,2,0,0
3,9,21,38,1800000.0,220.0,4.0,3.0,1.0,450.0,2,0,0
3,9,19,787,450000.0,140.0,3.0,2.0,1.0,,2,0,5
3,9,21,226,1000000.0,120.0,3.0,2.0,1.0,,2,0,0
3,9,21,406,420000.0,131.0,2.0,1.0,1.0,,2,0,0
3,9,21,134,650000.0,155.0,3.0,2.0,1.0,147.0,2,0,0
3,9,5,437,450000.0,85.0,3.0,2.0,1.0,450.0,2,0,0
3,9,58,699,1116000.0,121.0,3.0,2.0,2.0,82.0,2,0,0
3,9,21,275,957000.0,95.0,3.0,2.0,1.0,307.0,2,0,0
3,9,21,558,1350000.0,102.0,3.0,4.0,2.0,140.0,2,0,0
3,9,21,562,2299000.0,230.0,4.0,3.0,1.0,,2,0,5
3,9,62,571,1800000.0,180.0,3.0,5.0,3.0,70.0,2,0,5
3,9,62,54,730000.0,88.0,2.0,2.0,1.0,290.0,2,0,0
3,9,68,78,650000.0,120.0,3.0,4.0,2.0,520.0,2,0,2
3,9,11,48,950000.0,82.0,2.0,3.0,1.0,1040.0,2,0,0
3,9,58,342,290000.0,57.0,2.0,1.0,1.0,80.0,2,0,0
3,9,58,333,450000.0,60.0,2.0,2.0,1.0,492.0,2,0,0
3,9,5,530,450000.0,140.0,3.0,3.0,1.0,,2,0,2
3,9,23,31,975000.0,87.0,2.0,2.0,2.0,78.0,2,0,0
3,9,5,437,390000.0,61.0,2.0,2.0,1.0,400.0,2,0,0
3,9,21,53,625000.0,75.0,2.0,3.0,1.0,463.0,2,0,0
3,9,26,393,260000.0,68.0,1.0,1.0,1.0,282.0,2,0,0
3,9,21,617,1100000.0,145.0,3.0,4.0,2.0,,2,0,0
3,9,19,520,290000.0,78.0,3.0,2.0,1.0,41.0,2,0,0
3,9,14,46,745000.0,96.0,2.0,2.0,1.0,505.0,2,0,0
3,9,21,590,980000.0,180.0,4.0,2.0,1.0,,2,0,0
3,9,21,400,500000.0,80.0,2.0,2.0,1.0,343.0,2,0,0
3,9,23,767,550000.0,76.0,2.0,2.0,1.0,159.0,2,0,0
3,9,26,181,495000.0,125.0,3.0,2.0,2.0,1.0,2,0,1
3,9,62,51,860000.0,134.0,2.0,3.0,1.0,151.0,2,0,2
3,9,21,588,780000.0,97.0,3.0,1.0,1.0,,2,0,0
3,9,18,155,320000.0,75.0,3.0,1.0,1.0,,2,0,0
3,9,26,45,600000.0,180.0,3.0,4.0,1.0,733.0,2,0,1
3,9,13,766,920000.0,146.0,4.0,4.0,1.0,,2,0,5
3,9,65,678,700000.0,180.0,4.0,3.0,2.0,741.0,2,0,1
3,9,50,641,1270000.0,140.0,2.0,3.0,1.0,167.0,2,0,5
3,9,7,328,380000.0,60.0,2.0,2.0,1.0,1000.0,2,0,0
3,9,62,47,1100000.0,90.0,2.0,2.0,2.0,,2,0,0
3,9,21,404,890000.0,140.0,3.0,4.0,1.0,116.0,2,0,0
3,9,21,448,935000.0,140.0,4.0,2.0,1.0,122.0,2,0,5
3,9,21,53,450000.0,60.0,2.0,2.0,1.0,,2,0,0
3,9,21,38,1650000.0,110.0,3.0,3.0,2.0,85.0,2,0,0
3,9,63,715,323200.0,62.0,2.0,2.0,1.0,108.0,2,0,0
3,9,21,575,1490000.0,142.0,2.0,2.0,2.0,,2,0,5
3,9,21,504,820000.0,120.0,3.0,2.0,2.0,462.0,2,0,0
3,9,21,617,2269668.0,151.0,4.0,6.0,2.0,,2,0,0
3,9,58,298,459000.0,123.0,3.0,3.0,2.0,46.0,2,0,0
3,9,21,38,2500000.0,158.0,4.0,4.0,3.0,85.0,2,0,0
3,9,64,86,260000.0,70.0,2.0,1.0,1.0,,2,0,2
3,9,62,339,1100000.0,210.0,4.0,5.0,1.0,,2,0,2
3,9,19,521,389000.0,100.0,2.0,1.0,2.0,,2,0,1
3,9,21,400,590000.0,71.0,2.0,2.0,1.0,343.0,2,0,0
3,9,21,564,842000.0,115.0,2.0,2.0,2.0,490.0,2,0,0
3,9,58,575,640000.0,98.0,2.0,2.0,1.0,,2,0,0
3,9,23,618,495000.0,123.0,3.0,3.0,1.0,,2,0,0
3,9,18,155,270000.0,60.0,2.0,1.0,1.0,,2,0,0
3,9,21,575,800000.0,85.0,2.0,2.0,1.0,100.0,2,0,0
3,9,26,72,630000.0,145.0,3.0,3.0,2.0,11200.0,2,0,0
3,9,21,12,630000.0,112.0,3.0,3.0,2.0,421.0,2,0,0
3,9,62,391,850000.0,175.0,3.0,2.0,2.0,9.0,2,0,1
3,9,58,576,480000.0,70.0,1.0,2.0,1.0,40.0,2,0,0
3,9,11,629,470000.0,50.0,1.0,1.0,1.0,195.0,2,0,0
3,9,21,275,630000.0,110.0,3.0,2.0,1.0,400.0,2,0,0
3,9,58,576,270000.0,90.0,3.0,1.0,1.0,,2,0,0
3,9,26,425,500000.0,100.0,3.0,2.0,1.0,,2,0,1
3,9,16,20,1950000.0,180.0,3.0,3.0,2.0,,2,0,1
3,9,21,38,2200000.0,232.0,4.0,3.0,2.0,129.0,2,0,0
3,9,7,328,380000.0,74.0,3.0,2.0,1.0,,2,0,0
3,9,7,331,150000.0,60.0,2.0,1.0,1.0,,2,0,0
3,9,21,544,550000.0,85.0,2.0,3.0,1.0,,2,0,0
3,9,23,386,820000.0,200.0,3.0,2.0,2.0,,2,0,5
3,9,21,12,580000.0,70.0,2.0,2.0,1.0,655.0,2,0,0
3,9,21,134,1250000.0,95.0,3.0,1.0,2.0,,2,0,0
3,9,21,12,860000.0,151.0,3.0,3.0,2.0,630.0,2,0,5
3,9,50,315,685000.0,202.0,4.0,3.0,2.0,136.0,2,0,1
3,9,62,547,1590000.0,157.0,4.0,6.0,2.0,33.0,2,0,2
3,9,13,527,468000.0,69.0,3.0,2.0,1.0,4.0,2,0,0
3,9,23,618,500000.0,85.0,2.0,2.0,1.0,,2,0,0
3,9,21,562,800000.0,120.0,3.0,2.0,1.0,210.0,2,0,0
3,9,21,504,425000.0,58.0,1.0,1.0,1.0,294.0,2,0,0
3,9,62,742,720000.0,89.0,2.0,3.0,1.0,2.0,2,0,0
3,9,36,82,280000.0,60.0,2.0,2.0,1.0,399.0,2,0,0
3,9,26,220,540000.0,144.0,3.0,3.0,2.0,,2,0,2
3,9,58,349,1056096.0,147.0,3.0,3.0,2.0,,2,0,5
3,9,5,66,320000.0,60.0,2.0,2.0,1.0,,2,0,0
3,9,21,575,550000.0,120.0,3.0,3.0,1.0,,2,0,0
3,9,19,578,220000.0,58.0,2.0,1.0,1.0,185.0,2,0,0
3,9,13,552,400000.0,87.0,2.0,1.0,1.0,157.0,2,0,0
3,9,21,699,855000.0,98.0,2.0,2.0,2.0,82.0,2,0,0
3,9,26,388,450000.0,180.0,3.0,1.0,1.0,,2,0,1
3,9,42,66,320000.0,70.0,2.0,2.0,1.0,,2,0,0
3,9,50,313,950000.0,170.0,4.0,4.0,2.0,37.0,2,0,1
3,9,23,620,890000.0,225.0,4.0,3.0,1.0,33.0,2,0,1
3,9,58,333,350000.0,35.0,1.0,1.0,1.0,450.0,2,0,0
3,9,14,380,1290000.0,118.0,3.0,3.0,2.0,2.0,2,0,0
3,9,7,328,200000.0,45.0,2.0,1.0,1.0,,2,0,0
3,9,26,565,485000.0,100.0,2.0,3.0,2.0,25.0,2,0,1
3,9,21,448,550000.0,80.0,2.0,3.0,1.0,98.0,2,0,0
3,9,21,404,1295000.0,140.0,3.0,2.0,2.0,252.0,2,0,0
3,9,21,404,899000.0,95.0,3.0,3.0,1.0,87.0,2,0,0
3,9,21,404,2400000.0,140.0,3.0,3.0,2.0,290.0,2,0,5
3,9,11,265,495000.0,40.0,1.0,1.0,1.0,195.0,2,0,0
3,9,8,150,2034982.0,178.0,4.0,1.0,2.0,,2,0,0
3,9,21,558,1990000.0,145.0,4.0,5.0,3.0,140.0,2,0,0
3,9,21,206,1250000.0,140.0,4.0,2.0,3.0,,2,0,0
3,9,26,131,650000.0,120.0,3.0,3.0,1.0,300.0,2,0,2
3,9,42,676,600000.0,199.0,4.0,4.0,2.0,,2,0,2
3,9,36,82,298000.0,64.0,2.0,2.0,1.0,1251.0,2,0,0
3,9,13,527,410000.0,60.0,2.0,2.0,1.0,4.0,2,0,0
3,9,21,342,1350000.0,118.0,3.0,3.0,2.0,137.0,2,0,0
3,9,21,619,981000.0,102.0,3.0,2.0,2.0,350.0,2,0,0
3,9,23,620,900000.0,130.0,4.0,3.0,1.0,104.0,2,0,0
3,9,14,498,1350000.0,164.0,3.0,3.0,2.0,37.0,2,0,0
3,9,14,498,1300000.0,126.0,3.0,4.0,2.0,39.0,2,0,0
3,9,19,262,279000.0,75.0,2.0,1.0,1.0,85.0,2,0,0
3,9,26,719,1050000.0,220.0,3.0,2.0,1.0,56.0,2,0,0
3,9,23,620,680000.0,100.0,3.0,3.0,1.0,143.0,2,0,0
3,9,21,275,1500000.0,120.0,3.0,5.0,2.0,,2,0,0
3,9,21,38,2950000.0,215.0,4.0,5.0,2.0,63.0,2,0,0
3,9,11,435,2300000.0,134.0,4.0,3.0,3.0,200.0,2,0,0
3,9,48,431,580000.0,87.0,2.0,3.0,1.0,153.0,2,0,0
3,9,16,20,700000.0,160.0,3.0,3.0,2.0,,2,0,1
3,9,21,617,910000.0,76.0,2.0,2.0,1.0,231.0,2,0,0
3,9,21,575,1650000.0,140.0,2.0,3.0,2.0,5.0,2,0,5
3,9,25,72,870000.0,120.0,3.0,3.0,2.0,11600.0,2,0,0
3,9,7,328,310000.0,50.0,2.0,1.0,1.0,,2,0,0
3,9,50,72,650000.0,179.0,4.0,4.0,2.0,474.0,2,0,1
3,9,58,794,170000.0,55.0,2.0,2.0,1.0,,2,0,0
3,9,71,413,750000.0,130.0,2.0,2.0,1.0,23.0,2,0,0
3,9,23,341,630000.0,55.0,1.0,1.0,1.0,48.0,2,0,16
3,9,39,302,600000.0,96.0,2.0,2.0,2.0,864.0,2,0,2
3,9,21,56,1700000.0,147.0,3.0,5.0,2.0,243.0,2,0,1
3,9,58,349,652700.0,72.0,2.0,2.0,1.0,200.0,2,0,0
3,9,21,38,650000.0,98.0,2.0,2.0,1.0,99.0,2,0,0
3,9,21,564,1290000.0,130.0,3.0,4.0,2.0,499.0,2,0,0
3,9,14,498,1195000.0,130.0,4.0,4.0,2.0,,2,0,0
3,9,21,448,790000.0,170.0,2.0,3.0,2.0,98.0,2,0,5
3,9,21,12,350000.0,60.0,2.0,3.0,2.0,,2,0,0
3,9,7,328,250000.0,45.0,2.0,1.0,1.0,,2,0,0
3,9,58,342,750000.0,80.0,2.0,2.0,1.0,15.0,2,0,0
3,9,21,12,480000.0,80.0,2.0,1.0,1.0,3.0,2,0,0
3,9,14,498,735000.0,80.0,2.0,3.0,1.0,80.0,2,0,0
3,9,58,554,200000.0,60.0,3.0,1.0,2.0,,2,0,0
3,9,5,66,420000.0,80.0,2.0,2.0,1.0,36.0,2,0,0
3,9,5,66,331000.0,60.0,2.0,2.0,1.0,,2,0,0
3,9,50,213,980000.0,80.0,2.0,2.0,1.0,,2,0,0
3,9,23,488,1150000.0,127.0,3.0,2.0,1.0,,2,0,0
3,9,26,395,700000.0,220.0,3.0,3.0,3.0,,2,0,1
3,9,62,46,2200000.0,200.0,3.0,3.0,3.0,845.0,2,0,5
3,9,11,142,2080000.0,164.0,4.0,4.0,3.0,217.0,2,0,1
3,9,23,386,320000.0,65.0,2.0,2.0,1.0,479.0,2,0,0
3,9,23,386,495000.0,77.0,2.0,2.0,1.0,,2,0,0
3,9,61,639,745000.0,140.0,3.0,2.0,1.0,,2,0,5
3,9,11,265,1950000.0,226.0,3.0,5.0,2.0,550.0,2,0,1
3,9,19,657,220000.0,79.0,2.0,2.0,1.0,42.0,2,0,0
3,9,21,134,560000.0,90.0,2.0,1.0,1.0,,2,0,0
3,9,23,336,650000.0,115.0,2.0,1.0,1.0,,2,0,0
3,9,7,328,390000.0,74.0,3.0,1.0,1.0,,2,0,0
3,9,11,265,750000.0,86.0,2.0,2.0,1.0,195.0,2,0,5
3,9,21,562,595000.0,90.0,3.0,2.0,1.0,275.0,2,0,0
3,9,50,25,690000.0,80.0,2.0,3.0,1.0,1500.0,2,0,0
3,9,21,342,760000.0,84.0,3.0,1.0,2.0,7.0,2,0,0
3,9,21,400,500000.0,75.0,2.0,3.0,1.0,343.0,2,0,0
3,9,19,680,325000.0,85.0,2.0,2.0,1.0,,2,0,1
3,9,13,168,720000.0,150.0,3.0,2.0,1.0,360.0,2,0,5
3,9,21,642,1300000.0,118.0,3.0,4.0,2.0,428.0,2,0,0
3,9,21,411,980000.0,115.0,3.0,3.0,2.0,76.0,2,0,0
3,9,58,576,700000.0,126.0,2.0,2.0,1.0,,2,0,5
3,9,21,134,550000.0,71.0,2.0,2.0,1.0,,2,0,0
3,9,13,670,320000.0,83.0,3.0,1.0,1.0,,2,0,0
3,9,21,38,2650000.0,229.0,4.0,2.0,2.0,355.0,2,0,0
3,9,21,404,1250000.0,135.0,4.0,3.0,2.0,252.0,2,0,0
3,9,50,72,850000.0,170.0,3.0,3.0,1.0,,2,0,2
3,9,50,314,790000.0,171.0,4.0,2.0,1.0,,2,0,1
3,9,23,620,700000.0,110.0,3.0,2.0,1.0,189.0,2,0,0
3,9,21,53,1000000.0,200.0,3.0,2.0,2.0,,2,0,5
3,9,21,558,1820000.0,230.0,3.0,3.0,2.0,117.0,2,0,5
3,9,21,353,820000.0,100.0,3.0,2.0,1.0,25.0,2,0,0
3,9,11,48,950000.0,85.0,2.0,3.0,1.0,,2,0,0
3,9,8,150,1850000.0,220.0,3.0,5.0,1.0,146.0,2,0,5
3,9,23,606,690000.0,100.0,2.0,2.0,1.0,68.0,2,0,0
3,9,58,354,265000.0,80.0,2.0,2.0,1.0,22.0,2,0,0
3,9,21,226,550000.0,124.0,2.0,2.0,1.0,413.0,2,0,0
3,9,26,507,1150000.0,177.0,4.0,5.0,2.0,398.0,2,0,2
3,9,21,564,700000.0,105.0,2.0,2.0,1.0,,2,0,0
3,9,49,437,400000.0,61.0,2.0,2.0,1.0,450.0,2,0,0
3,9,7,328,530000.0,100.0,2.0,2.0,1.0,904.0,2,0,5
3,9,21,411,1419510.0,140.0,3.0,4.0,2.0,100.0,2,0,0
3,9,56,721,150000.0,59.0,2.0,1.0,1.0,1002.0,2,0,0
3,9,26,557,500000.0,120.0,4.0,2.0,2.0,29.0,2,0,1
3,9,21,353,949000.0,100.0,3.0,3.0,1.0,25.0,2,0,0
3,9,21,134,2400000.0,180.0,4.0,1.0,3.0,,2,0,0
3,9,21,448,499000.0,75.0,2.0,3.0,1.0,101.0,2,0,0
3,9,26,506,460000.0,87.0,2.0,2.0,2.0,40.0,2,0,1
3,9,21,53,550000.0,65.0,2.0,1.0,1.0,456.0,2,0,0
3,9,58,576,560000.0,71.0,2.0,1.0,1.0,,2,0,0
3,9,21,275,1000000.0,100.0,3.0,3.0,2.0,,2,0,0
3,9,62,47,1540000.0,150.0,3.0,2.0,2.0,415.0,2,0,5
3,9,59,172,275000.0,52.0,2.0,1.0,1.0,51.0,2,0,0
3,9,50,213,850000.0,150.0,3.0,3.0,2.0,423.0,2,0,1
3,9,11,48,930000.0,104.0,3.0,2.0,2.0,1036.0,2,0,0
3,9,11,435,1099000.0,100.0,3.0,3.0,2.0,,2,0,2
3,9,19,10,320000.0,65.0,2.0,1.0,1.0,,2,0,0
3,9,62,51,1450000.0,140.0,3.0,2.0,3.0,,2,0,5
3,9,26,272,650000.0,130.0,2.0,2.0,1.0,1.0,2,0,1
3,9,21,791,500000.0,110.0,3.0,2.0,1.0,75.0,2,0,0
3,9,19,535,380000.0,90.0,3.0,1.0,1.0,12.0,2,0,3
3,9,21,400,530000.0,70.0,2.0,2.0,1.0,87.0,2,0,0
3,9,23,341,1300000.0,170.0,3.0,2.0,2.0,,2,0,5
3,9,58,333,475000.0,85.0,2.0,2.0,1.0,469.0,2,0,0
3,9,23,620,350000.0,70.0,2.0,2.0,1.0,,2,0,0
3,9,21,56,410000.0,88.0,2.0,2.0,1.0,,2,0,0
3,9,26,587,760000.0,100.0,3.0,2.0,2.0,100.0,2,0,2
3,9,21,448,850000.0,179.0,2.0,3.0,2.0,88.0,2,0,5
3,9,14,380,2550000.0,173.0,4.0,4.0,3.0,2.0,2,0,0
3,9,26,72,370000.0,50.0,2.0,1.0,1.0,100.0,2,0,0
3,9,21,504,630000.0,93.0,3.0,2.0,1.0,,2,0,0
3,9,21,215,620000.0,80.0,2.0,2.0,1.0,,2,0,0
3,9,58,354,265000.0,75.0,2.0,1.0,1.0,,2,0,0
3,9,21,215,3490000.0,215.0,4.0,6.0,3.0,,2,0,5
3,9,13,768,400000.0,65.0,3.0,1.0,1.0,86.0,2,0,0
3,9,21,588,700000.0,95.0,2.0,2.0,1.0,23.0,2,0,0
3,9,21,575,800000.0,90.0,2.0,3.0,1.0,100.0,2,0,0
3,9,62,126,790000.0,180.0,4.0,3.0,2.0,366.0,2,0,2
3,9,21,496,2300000.0,200.0,3.0,5.0,3.0,,2,0,5
3,9,20,371,500000.0,69.0,1.0,2.0,1.0,,2,0,0
3,9,26,409,390000.0,116.0,4.0,2.0,1.0,100.0,2,0,1
3,9,58,822,550000.0,75.0,2.0,3.0,1.0,24.0,2,0,0
3,9,21,38,840000.0,144.0,4.0,2.0,1.0,211.0,2,0,0
3,9,21,342,920000.0,89.0,3.0,3.0,1.0,,2,0,0
3,9,58,576,270000.0,90.0,3.0,1.0,1.0,,2,0,0
3,9,26,425,500000.0,100.0,3.0,2.0,1.0,,2,0,1
3,9,21,38,2200000.0,232.0,4.0,3.0,2.0,129.0,2,0,0
3,9,7,328,380000.0,74.0,3.0,2.0,1.0,,2,0,0
3,9,7,331,150000.0,60.0,2.0,1.0,1.0,,2,0,0
3,9,21,544,550000.0,85.0,2.0,3.0,1.0,,2,0,0
3,9,23,386,820000.0,200.0,3.0,2.0,2.0,,2,0,5
3,9,19,689,500000.0,74.0,3.0,2.0,1.0,,2,0,0
3,9,21,12,580000.0,70.0,2.0,2.0,1.0,655.0,2,0,0
3,9,49,127,650000.0,140.0,3.0,3.0,1.0,,2,0,1
3,9,21,12,400000.0,80.0,2.0,3.0,1.0,188.0,2,0,0
3,9,71,519,540000.0,125.0,2.0,2.0,1.0,,2,0,5
3,9,21,588,680000.0,95.0,2.0,1.0,1.0,23.0,2,0,0
3,9,58,576,515000.0,80.0,2.0,1.0,1.0,,2,0,0
3,9,7,604,430000.0,230.0,3.0,1.0,3.0,,2,0,1
3,9,58,576,199000.0,59.0,2.0,1.0,1.0,407.0,2,0,0
3,9,21,317,1500000.0,160.0,4.0,4.0,2.0,,2,0,0
3,9,21,353,740000.0,85.0,2.0,3.0,1.0,136.0,2,0,0
