state,city,neighborhood,street,price,area,rooms,bathrooms,garage,description,url,number,done,furnished,type
RJ,NITEROI,BADU,ESTRADA CAETANO MONTEIRO,420000.0,75,2,2,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-badu-niteroi-75m2-id-2681044440,393,2,0,APARTAMENTO
RJ,NITEROI,VITAL BRASIL,RUA PROFESSOR OSCAR PREZEWODOWISKI,350000.0,108,2,2,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-cozinha-icarai-niteroi-108m2-id-2687154931,null,2,0,APARTAMENTO
RJ,NITEROI,CENTRO,AVENIDA ERNANI DO AMARAL PEIXOTO,110000.0,21,null,1,null,null,www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-centro-niteroi-21m2-id-2677443945,479,2,0,SALA/CONJUNTO
RJ,NITEROI,CENTRO,AVENIDA ERNANI DO AMARAL PEIXOTO,250000.0,45,null,1,null,null,www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-com-interfone-centro-niteroi-45m2-id-2668086272,null,2,0,SALA/CONJUNTO
RJ,NITEROI,CENTRO,RUA DOUTOR CELESTINO,250000.0,28,null,1,1,null,www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-com-ar-condicionado-centro-niteroi-28m2-id-2623999787,122,2,0,SALA/CONJUNTO
RJ,NITEROI,SERRA GRANDE,RUA QUARENTA E SETE,285000.0,585,null,null,null,null,www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-serra-grande-niteroi-585m2-id-2565298487,53,2,0,LOTE/TERRENO
RJ,NITEROI,CENTRO,RUA QUINZE DE NOVEMBRO,220000.0,30,null,1,null,null,www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-com-ar-condicionado-centro-niteroi-30m2-id-2576801086,90,2,0,SALA/CONJUNTO
RJ,NITEROI,SANTO ANTONIO,RUA VEREADOR AGOSTINHO DE PAULA SANTOS,null,96,2,2,1,null,www.zapimoveis.com.br/lancamento/venda-apartamento-3-quartos-santo-antonio-niteroi-rj-263m2-id-2652809685,548,1,0,APARTAMENTO
RJ,NITEROI,BOA VIAGEM,RUA ANTONIO PARREIRAS,null,100,2,2,2,null,www.zapimoveis.com.br/lancamento/venda-apartamento-4-quartos-boa-viagem-niteroi-rj-394m2-id-2652809680,131,1,0,APARTAMENTO
RJ,NITEROI,PIRATININGA,AVENIDA ALMIRANTE TAMANDARE,null,123,3,1,1,null,www.zapimoveis.com.br/lancamento/venda-apartamento-4-quartos-piratininga-niteroi-rj-289m2-id-2652809682,2866,0,0,APARTAMENTO
RJ,NITEROI,ITAIPU,RUA DOUTOR MANOEL GOMES XAVIER,2500000.0,393,5,6,4,null,www.zapimoveis.com.br/imovel/venda-casa-5-quartos-com-piscina-itaipu-niteroi-rj-393m2-id-2653624869,null,2,0,CASA
RJ,NITEROI,MARIA PAULA,ESTRADA VELHA DE MARICA,315000.0,87,3,2,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-maria-paula-niteroi-rj-87m2-id-2681785287,2845,2,1,APARTAMENTO
RJ,NITEROI,ICARAI,AVENIDA ALMIRANTE ARY PARREIRAS,395000.0,75,2,1,2,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-cozinha-icarai-niteroi-75m2-id-2580081409,null,2,0,APARTAMENTO
RJ,NITEROI,CENTRO,RUA VISCONDE DE SEPETIBA,350000.0,65,3,1,null,null,www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-centro-niteroi-65m2-id-2649946259,null,2,0,APARTAMENTO
RJ,NITEROI,SANTA ROSA,RUA DOUTOR MARIO VIANA,360000.0,62,2,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-santa-rosa-niteroi-62m2-id-2631958959,492,2,0,APARTAMENTO
RJ,NITEROI,SANTA ROSA,RUA DOUTOR PAULO CESAR,495000.0,97,2,3,null,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-ambientes-integrados-santa-rosa-niteroi-97m2-id-2592561784,221,2,0,APARTAMENTO
RJ,NITEROI,ICARAI,RUA JOAQUIM TAVORA,890000.0,110,3,2,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-icarai-niteroi-110m2-id-2567807985,110,2,0,APARTAMENTO
RJ,NITEROI,FONSECA,RUA PROFESSORA LILIAN LEMOS MERCADETTE,180000.0,75,2,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-fonseca-niteroi-75m2-id-2545489591,null,2,0,APARTAMENTO
RJ,NITEROI,PENDOTIBA,ESTRADA CAETANO MONTEIRO,440000.0,60,2,2,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-badu-niteroi-60m2-id-2681046008,300,2,0,APARTAMENTO
RJ,NITEROI,CENTRO,RUA DA CONCEICAO,150000.0,23,null,1,null,null,www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-centro-niteroi-23m2-id-2580192884,125,2,0,SALA/CONJUNTO
RJ,NITEROI,CENTRO,RUA GENERAL ANDRADE NEVES,180000.0,36,null,1,1,null,www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-com-ar-condicionado-centro-niteroi-rj-36m2-id-2576802870,9,2,0,SALA/CONJUNTO
RJ,NITEROI,SANTA ROSA,RUA NORONHA TORREZAO,470000.0,65,2,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-santa-rosa-niteroi-65m2-id-2687619020,null,2,0,APARTAMENTO
RJ,NITEROI,BADU,ESTRADA CAETANO MONTEIRO,420000.0,71,3,2,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-badu-niteroi-71m2-id-2681046317,1036,2,0,APARTAMENTO
RJ,NITEROI,FONSECA,ALAMEDA SAO BOAVENTURA,370000.0,73,2,2,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-fonseca-niteroi-73m2-id-2640406400,300,2,0,APARTAMENTO
RJ,NITEROI,CENTRO,RUA VISCONDE DO URUGUAI,600000.0,59,2,1,null,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-centro-niteroi-59m2-id-2567810976,160,2,1,APARTAMENTO
RJ,NITEROI,ICARAI,AVENIDA ALMIRANTE ARY PARREIRAS,395000.0,75,2,1,2,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-cozinha-icarai-niteroi-75m2-id-2580081409,null,2,0,APARTAMENTO
RJ,NITEROI,CENTRO,RUA VISCONDE DE SEPETIBA,350000.0,65,3,1,null,null,www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-centro-niteroi-65m2-id-2649946259,null,2,0,APARTAMENTO
RJ,NITEROI,SANTA ROSA,RUA DOUTOR MARIO VIANA,360000.0,62,2,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-santa-rosa-niteroi-62m2-id-2631958959,492,2,0,APARTAMENTO
RJ,NITEROI,CENTRO,RUA MAESTRO FELICIO TOLEDO,220000.0,63,null,1,null,"Movv Inteligência imobiliária vende sala comercial no centro de Niterói excelente localização. Edifício com 2 elevadores! Aceita financiamento bancário.
Venha visitar!
Agende já sua visita. -",www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-com-elevador-centro-niteroi-63m2-id-2576940354,null,2,0,SALA/CONJUNTO
RJ,NITEROI,ICARAI,RUA JOAQUIM TAVORA,890000.0,110,3,2,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-icarai-niteroi-110m2-id-2567807985,110,2,0,APARTAMENTO
RJ,NITEROI,FONSECA,RUA PROFESSORA LILIAN LEMOS MERCADETTE,180000.0,75,2,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-fonseca-niteroi-75m2-id-2545489591,null,2,0,APARTAMENTO
RJ,NITEROI,PENDOTIBA,ESTRADA CAETANO MONTEIRO,440000.0,60,2,2,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-badu-niteroi-60m2-id-2681046008,300,2,0,APARTAMENTO
RJ,NITEROI,GRAGOATA,RUA CORONEL TAMARINDO,580000.0,70,2,2,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-gragoata-niteroi-70m2-id-2651359563,8,2,0,APARTAMENTO
RJ,NITEROI,CENTRO,RUA GENERAL ANDRADE NEVES,180000.0,36,null,1,1,null,www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-com-ar-condicionado-centro-niteroi-rj-36m2-id-2576802870,9,2,0,SALA/CONJUNTO
RJ,NITEROI,BADU,ESTRADA CAETANO MONTEIRO,490000.0,75,2,2,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-badu-niteroi-75m2-id-2631677710,390,2,0,APARTAMENTO
RJ,NITEROI,MARAVISTA,ESTRADA FRANCISCO DA CRUZ NUNES,690000.0,142,3,3,2,null,www.zapimoveis.com.br/imovel/venda-casa-3-quartos-badu-niteroi-142m2-id-2628542249,73,2,0,CASA
RJ,NITEROI,ICARAI,RUA LEMOS CUNHA,730000.0,70,2,2,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-icarai-niteroi-70m2-id-2558923557,485,2,0,APARTAMENTO
RJ,NITEROI,CENTRO,RUA QUINZE DE NOVEMBRO,205000.0,29,null,null,null,null,www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-centro-niteroi-29m2-id-2656605894,445,2,0,SALA/CONJUNTO
RJ,NITEROI,SANTA ROSA,RUA NORONHA TORREZAO,165000.0,20,null,null,null,null,www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-com-ar-condicionado-santa-rosa-niteroi-20m2-id-2677357795,null,2,0,SALA/CONJUNTO
RJ,NITEROI,BALDEADOR,LOTEAMENTO CIDADE JARDIM,540000.0,150,3,4,2,null,www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-baldeador-niteroi-150m2-id-2643700453,2569,2,0,CASA DE CONDOMINIO
RJ,NITEROI,FONSECA,AVENIDA PROFESSOR JOAO BRASIL,300000.0,75,2,2,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-fonseca-niteroi-75m2-id-2687068722,366,2,0,APARTAMENTO
RJ,NITEROI,FONSECA,RUA LOPES DA CUNHA,295000.0,60,2,2,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-fonseca-niteroi-60m2-id-2594639873,115,2,1,APARTAMENTO
RJ,NITEROI,CENTRO,RUA DA CONCEICAO,160000.0,30,null,1,null,null,www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-com-elevador-centro-niteroi-30m2-id-2652931855,141,2,0,SALA/CONJUNTO
RJ,NITEROI,CENTRO,RUA LUIZ LEOPOLDO FERNANDES PINHEIRO,300000.0,52,null,1,null,null,www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-mobiliado-centro-niteroi-52m2-id-2654456759,587,2,1,ESCRITORIO
RJ,NITEROI,BARRETO,RUA DOUTOR LUIZ PALMIER,269000.0,50,2,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-barreto-niteroi-rj-50m2-id-2659347302,null,2,1,APARTAMENTO
RJ,NITEROI,MATAPACA,RUA BARAO DE PALMARES,680000.0,110,3,3,1,null,www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-mata-paca-niteroi-110m2-id-2668964095,121,2,0,CASA DE CONDOMINIO
RJ,NITEROI,BARRETO,RUA DOUTOR LUIZ PALMIER,310000.0,60,2,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-barreto-niteroi-60m2-id-2628652054,500,2,0,APARTAMENTO
RJ,NITEROI,ICARAI,AVENIDA SETE DE SETEMBRO,730000.0,97,1,2,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-piscina-icarai-niteroi-97m2-id-2681625293,80,2,0,APARTAMENTO
RJ,NITEROI,CENTRO,RUA DA CONCEICAO,125000.0,23,null,1,null,null,www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-centro-niteroi-23m2-id-2576613330,99,2,0,SALA/CONJUNTO
RJ,NITEROI,FONSECA,ALAMEDA SAO BOAVENTURA,370000.0,75,2,2,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-fonseca-niteroi-75m2-id-2668550606,300,2,0,APARTAMENTO
RJ,NITEROI,CENTRO,RUA DA CONCEICAO,160000.0,30,null,1,null,null,www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-com-elevador-centro-niteroi-30m2-id-2652931855,141,2,0,SALA/CONJUNTO
RJ,NITEROI,BARRETO,RUA DOUTOR LUIZ PALMIER,269000.0,50,2,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-barreto-niteroi-rj-50m2-id-2659347302,null,2,1,APARTAMENTO
RJ,NITEROI,MATAPACA,RUA BARAO DE PALMARES,680000.0,110,3,3,1,null,www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-mata-paca-niteroi-110m2-id-2668964095,121,2,0,CASA DE CONDOMINIO
RJ,NITEROI,CENTRO,RUA GENERAL ANDRADE NEVES,130000.0,26,null,null,1,null,www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-sao-domingos-niteroi-26m2-id-2653248287,5,2,0,SALA/CONJUNTO
RJ,NITEROI,SANTA ROSA,RUA PADRE EMILIO MIOTTI,548870.0,75,2,2,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-santa-rosa-niteroi-75m2-id-2690325293,100,2,0,APARTAMENTO
RJ,NITEROI,CENTRO,RUA DA CONCEICAO,125000.0,23,null,1,null,null,www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-centro-niteroi-23m2-id-2576613330,99,2,0,SALA/CONJUNTO
RJ,NITEROI,ICARAI,AVENIDA ALMIRANTE ARY PARREIRAS,1050000.0,140,4,3,2,null,www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-icarai-niteroi-140m2-id-2555149693,620,2,0,APARTAMENTO
RJ,NITEROI,CENTRO,RUA DOUTOR CELESTINO,130000.0,36,null,1,1,null,www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-centro-niteroi-36m2-id-2655390461,null,2,0,SALA/CONJUNTO
RJ,NITEROI,ICARAI,TRAVESSA DOM BOSCO,980000.0,125,3,4,2,null,www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-icarai-niteroi-125m2-id-2667966101,84,2,1,APARTAMENTO
RJ,NITEROI,ICARAI,AVENIDA SETE DE SETEMBRO,550000.0,75,2,3,null,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-icarai-niteroi-75m2-id-2579321704,180,2,1,APARTAMENTO
RJ,NITEROI,CENTRO,RUA BARAO DO AMAZONAS,495000.0,84,3,2,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-centro-niteroi-84m2-id-2681044785,380,2,0,APARTAMENTO
RJ,NITEROI,MACEIO,ESTRADA PACHECO DE CARVALHO,380000.0,66,2,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-maceio-niteroi-66m2-id-2567382385,399,2,0,APARTAMENTO
RJ,NITEROI,CENTRO,RUA LUIZ LEOPOLDO FERNANDES PINHEIRO,120000.0,45,null,1,null,null,www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-com-elevador-centro-niteroi-45m2-id-2657520769,null,2,0,SALA/CONJUNTO
RJ,NITEROI,SANTANA,RUA BENJAMIN CONSTANT,450000.0,120,2,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-santana-niteroi-120m2-id-2567153702,null,2,0,APARTAMENTO
RJ,NITEROI,SANTO ANTONIO,ESTRADA FRANCISCO DA CRUZ NUNES,720000.0,95,3,5,2,null,www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-badu-niteroi-95m2-id-2622931471,224,2,0,CASA DE CONDOMINIO
RJ,NITEROI,ICARAI,RUA GERALDO MARTINS,95000.0,30,null,1,null,null,www.zapimoveis.com.br/imovel/venda-loja-salao-com-elevador-icarai-niteroi-30m2-id-2676244296,54,2,0,PONTO COMERCIAL/LOJA/BOX
RJ,NITEROI,CENTRO,RUA VISCONDE DO URUGUAI,600000.0,65,2,2,null,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-centro-niteroi-65m2-id-2681045386,150,2,0,APARTAMENTO
RJ,NITEROI,BARRETO,RUA DOUTOR LUIZ PALMIER,450000.0,82,3,2,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-barreto-niteroi-82m2-id-2681045157,1001,2,0,APARTAMENTO
RJ,NITEROI,CENTRO,RUA CAPITAO JORGE SOARES,700000.0,143,2,3,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-centro-niteroi-143m2-id-2567802834,32,2,0,APARTAMENTO
RJ,NITEROI,BADU,RUA CARVALHO PAIVA,225000.0,60,2,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-salao-de-festas-badu-niteroi-60m2-id-2614911330,159,2,0,APARTAMENTO
RJ,NITEROI,ICARAI,TRAVESSA DOM BOSCO,535000.0,80,2,3,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-icarai-niteroi-80m2-id-2647478762,47,2,0,APARTAMENTO
RJ,NITEROI,FONSECA,TRAVESSA SAO FELICIANO,260000.0,90,2,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-fonseca-niteroi-90m2-id-2655979015,53,2,0,APARTAMENTO
RJ,NITEROI,SANTA ROSA,RUA NORONHA TORREZAO,630000.0,90,3,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-santa-rosa-niteroi-90m2-id-2633152165,125,2,0,APARTAMENTO
RJ,NITEROI,VITAL BRASIL,RUA VITAL BRASIL FILHO,840000.0,200,4,4,2,null,www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-vital-brazil-niteroi-200m2-id-2563180690,35,2,0,APARTAMENTO
RJ,NITEROI,CENTRO,AVENIDA ERNANI DO AMARAL PEIXOTO,250000.0,50,null,1,null,null,www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-com-elevador-centro-niteroi-50m2-id-2659347397,null,2,0,SALA/CONJUNTO
RJ,NITEROI,BARRETO,RUA DOUTOR LUIZ PALMIER,380000.0,65,2,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-barreto-niteroi-65m2-id-2518106656,500,2,1,APARTAMENTO
RJ,NITEROI,CENTRO,RUA BARAO DO AMAZONAS,210000.0,32,1,1,null,null,www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-centro-niteroi-32m2-id-2645712667,514,2,0,APARTAMENTO
RJ,NITEROI,INGA,RUA GENERAL ANDRADE NEVES,780000.0,128,3,3,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-sao-domingos-niteroi-128m2-id-2638430025,302,2,0,APARTAMENTO
RJ,NITEROI,CENTRO,AVENIDA ERNANI DO AMARAL PEIXOTO,210000.0,40,null,1,null,null,www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-com-ar-condicionado-centro-niteroi-40m2-id-2562153963,455,2,0,SALA/CONJUNTO
RJ,NITEROI,BADU,RUA CARVALHO PAIVA,225000.0,60,2,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-salao-de-festas-badu-niteroi-60m2-id-2614911330,159,2,0,APARTAMENTO
RJ,NITEROI,ICARAI,TRAVESSA DOM BOSCO,535000.0,80,2,3,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-icarai-niteroi-80m2-id-2647478762,47,2,0,APARTAMENTO
RJ,NITEROI,BARRETO,RUA DOUTOR MARCH,330000.0,60,2,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-barreto-niteroi-60m2-id-2663743799,230,2,0,APARTAMENTO
RJ,NITEROI,FONSECA,TRAVESSA SAO FELICIANO,260000.0,90,2,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-fonseca-niteroi-90m2-id-2655979015,53,2,0,APARTAMENTO
RJ,NITEROI,ENGENHO DO MATO,RUA DOS JEQUITIBAS,550000.0,110,3,3,2,null,www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-engenho-do-mato-niteroi-110m2-id-2567480513,100,2,0,CASA DE CONDOMINIO
RJ,NITEROI,CENTRO,RUA AURELINO LEAL,265000.0,60,null,1,null,Excelente sala comercial com 60 m² situada na rua Aurelino Leal. Ideal para escritório em geral. (construtora Soter). Agende sua visita! SA1148. -,www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-com-elevador-centro-niteroi-60m2-id-2671598002,40,2,0,SALA/CONJUNTO
RJ,NITEROI,VITAL BRASIL,RUA VITAL BRASIL FILHO,840000.0,200,4,4,2,null,www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-vital-brazil-niteroi-200m2-id-2563180690,35,2,0,APARTAMENTO
RJ,NITEROI,CENTRO,RUA BARAO DO AMAZONAS,210000.0,32,1,1,null,null,www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-centro-niteroi-32m2-id-2645712667,514,2,0,APARTAMENTO
RJ,NITEROI,FONSECA,RUA ZORAIDA BRASIL ALCANTARA,250000.0,53,2,2,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-fonseca-niteroi-rj-53m2-id-2562154116,110,2,0,APARTAMENTO
RJ,NITEROI,ENGENHO DO MATO,RUA VINTE E SETE,350000.0,240,null,null,null,null,www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-energia-eletrica-engenho-do-mato-niteroi-240m2-id-2673907403,1,2,0,LOTE/TERRENO
RJ,NITEROI,ICARAI,AVENIDA SETE DE SETEMBRO,690000.0,83,2,2,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-icarai-niteroi-83m2-id-2634242473,91,2,0,APARTAMENTO
RJ,NITEROI,ITAIPU,RUA MARIA TEREZA DE CASTRO SPA,250000.0,180,null,null,null,null,www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-ar-condicionado-itaipu-niteroi-rj-180m2-id-2587554425,8,2,0,LOTE/TERRENO
RJ,NITEROI,ICARAI,AVENIDA SETE DE SETEMBRO,780000.0,120,3,2,2,null,www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-icarai-niteroi-120m2-id-2629899878,204,2,0,APARTAMENTO
RJ,NITEROI,CENTRO,RUA VISCONDE DO URUGUAI,430000.0,60,2,2,null,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-centro-niteroi-60m2-id-2681044992,151,2,0,APARTAMENTO
RJ,NITEROI,INGA,AVENIDA ENGENHEIRO MARTINS ROMEO,588000.0,72,2,2,null,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-ar-condicionado-inga-niteroi-72m2-id-2659347767,null,2,0,APARTAMENTO
RJ,NITEROI,ICARAI,RUA COMENDADOR QUEIROZ,850000.0,115,3,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-salao-de-festas-icarai-niteroi-115m2-id-2604577409,67,2,0,APARTAMENTO
RJ,NITEROI,FONSECA,ALAMEDA SAO BOAVENTURA,249420.0,48,2,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-fonseca-niteroi-48m2-id-2690322983,100,2,0,APARTAMENTO
RJ,NITEROI,ICARAI,AVENIDA SETE DE SETEMBRO,735000.0,78,2,2,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-icarai-niteroi-78m2-id-2639901810,91,2,1,APARTAMENTO
RJ,NITEROI,ICARAI,AVENIDA SETE DE SETEMBRO,600000.0,100,2,1,null,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-playground-icarai-niteroi-100m2-id-2635405876,318,2,0,APARTAMENTO
RJ,NITEROI,FONSECA,RUA MAGNOLIA BRASIL,300000.0,79,2,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-fonseca-niteroi-79m2-id-2561439079,0,2,1,APARTAMENTO
RJ,NITEROI,ICARAI,RUA ALVARES DE AZEVEDO,50000.0,30,null,null,1,null,www.zapimoveis.com.br/imovel/venda-garagem-icarai-niteroi-30m2-id-2600324078,91,2,0,GARAGEM
RJ,NITEROI,VARZEA DAS MOCAS,ESTRADA MARINO NUNES VIEIRA,299440.0,450,null,null,null,null,www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-playground-varzea-das-mocas-niteroi-450m2-id-2675129417,100,2,0,LOTE/TERRENO
RJ,NITEROI,PENDOTIBA,ESTRADA CAETANO MONTEIRO,475000.0,121,3,2,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-badu-niteroi-121m2-id-2643561675,911,2,0,APARTAMENTO
RJ,NITEROI,INGA,RUA DOUTOR NILO PECANHA,360000.0,32,1,1,1,null,www.zapimoveis.com.br/lancamento/venda-apartamento-1-quarto-inga-niteroi-rj-101m2-id-2659690255,44,0,0,APARTAMENTO
RJ,NITEROI,ICARAI,RUA MEM DE SA,555450.0,28,1,1,null,null,www.zapimoveis.com.br/lancamento/venda-apartamento-1-quarto-icarai-niteroi-rj-50m2-id-2649777558,141,0,0,APARTAMENTO
RJ,NITEROI,ICARAI,RUA SANTA ROSA,null,98,2,1,1,null,www.zapimoveis.com.br/lancamento/venda-apartamento-3-quartos-icarai-niteroi-rj-236m2-id-2652809687,82,1,0,APARTAMENTO
RJ,NITEROI,SAO FRANCISCO,AVENIDA PRESIDENTE ROOSEVELT,1100000.0,90,2,2,2,"Vista mar em um apartamento super elegante em uma das praias mais charmosas de Niterói!

Todo conforto de morar à beira mar nesse condomínio super bem localizado e completo de lazer!

São dois quartos com uma suíte e 90m².

Vista panorâmica da Bahia de Guanabara com direito a camarote para queima de fogos do Réveillon!

Agende já a sua visita!!

-",www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-sao-francisco-niteroi-rj-90m2-id-2661904756,null,2,0,APARTAMENTO
RJ,NITEROI,ICARAI,RUA NOBREGA,1100000.0,70,2,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-icarai-niteroi-rj-70m2-id-2654890907,null,2,0,APARTAMENTO
RJ,NITEROI,PENDOTIBA,ESTRADA DA PACIENCIA,580000.0,138,2,2,1,null,www.zapimoveis.com.br/imovel/venda-cobertura-2-quartos-com-piscina-pendotiba-niteroi-rj-138m2-id-2659014159,2939,2,0,COBERTURA
RJ,NITEROI,ENGENHO DO MATO,RUA DOUTOR JOAO BAPTISTA LEAL,1400000.0,500,6,6,10,null,www.zapimoveis.com.br/imovel/venda-casa-6-quartos-engenho-do-mato-niteroi-500m2-id-2673299977,null,2,0,CASA
RJ,NITEROI,ICARAI,RUA DOUTOR HEROTIDES DE OLIVEIRA,1550000.0,170,4,3,2,null,www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-icarai-niteroi-rj-170m2-id-2549762994,null,2,0,APARTAMENTO
